student id,teacher id,assessment,question number,relative question number,question group,points possible,points earned,exam started,exam completed,is honors student,is honors exam,standard,lesson,question_stem,response,score in 3 point scale,cleaned_response
STDT 2568,TCH 6,01.01 Gravitational Law,65,19,7,4,4,2021-01-25 13:35:56,2021-01-25 13:41:13,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth.",nan,2,nan
STDT 2570,TCH 6,01.01 Gravitational Law,65,19,7,4,4,2022-04-04 13:55:29,2022-04-04 14:30:53,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth.",nan,2,nan
STDT 2573,TCH 6,01.01 Gravitational Law,65,19,7,4,4,2020-07-23 10:11:40,2020-07-25 20:21:37,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth.",nan,2,nan
STDT 2575,TCH 6,01.01 Gravitational Law,65,19,7,4,4,2020-11-03 12:19:26,2020-11-03 12:23:53,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth.",nan,2,nan
STDT 2576,TCH 6,01.01 Gravitational Law,65,19,7,4,3,2019-04-11 22:25:54,2019-04-14 15:56:31,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth.",nan,2,nan
STDT 2581,TCH 6,01.01 Gravitational Law,65,19,7,4,4,2019-08-19 15:55:56,2019-08-19 15:59:48,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth.",nan,2,nan
STDT 2583,TCH 6,01.01 Gravitational Law,65,19,7,4,4,2020-11-02 12:37:03,2020-11-02 12:41:59,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth.",nan,2,nan
STDT 2584,TCH 6,01.01 Gravitational Law,65,19,7,4,4,2020-09-22 13:02:28,2020-09-22 13:24:00,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth.",nan,2,nan
STDT 2589,TCH 6,01.01 Gravitational Law,65,19,7,4,4,2020-01-14 12:31:14,2020-01-14 14:35:33,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth.",nan,2,nan
STDT 2591,TCH 6,01.01 Gravitational Law,65,19,7,4,4,2020-08-13 13:17:20,2020-08-13 13:34:16,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth.",nan,2,nan
STDT 2592,TCH 6,01.01 Gravitational Law,65,19,7,4,4,2022-08-15 14:49:23,2022-08-15 14:59:25,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth.",nan,2,nan
STDT 2594,TCH 6,01.01 Gravitational Law,65,19,7,4,4,2022-03-18 20:39:11,2022-03-18 20:49:24,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth.",nan,2,nan
STDT 2602,TCH 6,01.01 Gravitational Law,65,19,7,4,4,2022-08-13 09:25:34,2022-08-13 10:04:08,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth.",nan,2,nan
STDT 2605,TCH 6,01.01 Gravitational Law,65,19,7,4,4,2020-08-19 11:30:44,2020-08-19 11:40:53,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth.",nan,2,nan
STDT 2606,TCH 6,01.01 Gravitational Law,65,19,7,4,4,2021-08-31 09:00:33,2021-08-31 09:25:50,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth.",nan,2,nan
STDT 2608,TCH 6,01.01 Gravitational Law,65,19,7,4,3,2019-12-03 18:14:48,2019-12-03 18:35:00,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth.",nan,2,nan
STDT 2609,TCH 6,01.01 Gravitational Law,65,19,7,4,1,2019-09-06 21:00:18,2019-09-06 21:07:39,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth.",nan,0,nan
STDT 2617,TCH 6,01.01 Gravitational Law,65,19,7,4,3,2021-03-16 12:59:07,2021-03-16 13:30:34,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth.",nan,2,nan
STDT 2620,TCH 6,01.01 Gravitational Law,65,19,7,4,4,2020-01-20 10:15:35,2020-01-20 10:22:02,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth.",nan,2,nan
STDT 2621,TCH 6,01.01 Gravitational Law,65,19,7,4,4,2020-08-13 08:47:44,2020-08-13 09:12:04,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth.",nan,2,nan
STDT 2624,TCH 6,01.01 Gravitational Law,65,19,7,4,4,2022-09-01 13:30:34,2022-09-01 13:38:02,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth.",nan,2,nan
STDT 2626,TCH 6,01.01 Gravitational Law,65,19,7,4,4,2019-08-22 11:41:14,2019-08-22 11:52:03,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth.",nan,2,nan
STDT 2627,TCH 6,01.01 Gravitational Law,65,19,7,4,0,2020-08-31 12:47:28,2020-09-02 15:04:29,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth.",nan,0,nan
STDT 2632,TCH 6,01.01 Gravitational Law,65,19,7,4,2,2022-03-04 20:58:57,2022-03-04 21:47:31,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth.",nan,1,nan
STDT 2650,TCH 6,01.01 Gravitational Law,65,19,7,4,4,2019-09-22 12:45:58,2019-09-22 12:54:12,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth.",nan,2,nan
STDT 2652,TCH 6,01.01 Gravitational Law,65,19,7,4,4,2020-01-28 18:42:56,2020-01-28 18:54:44,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth.",nan,2,nan
STDT 2654,TCH 6,01.01 Gravitational Law,65,19,7,4,4,2019-08-23 05:19:20,2019-08-23 05:42:23,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth.",nan,2,nan
STDT 2657,TCH 6,01.01 Gravitational Law,65,19,7,4,4,2022-07-28 22:40:18,2022-07-28 22:55:32,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth.",nan,2,nan
STDT 2660,TCH 6,01.01 Gravitational Law,65,19,7,4,2,2020-11-04 07:27:08,2020-11-04 07:45:59,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth.",nan,1,nan
STDT 2661,TCH 6,01.01 Gravitational Law,65,19,7,4,4,2021-08-17 16:46:42,2021-08-17 17:03:55,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth.",nan,2,nan
STDT 2667,TCH 6,01.01 Gravitational Law,65,19,7,4,4,2020-06-29 12:15:38,2020-06-29 12:46:19,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth.",nan,2,nan
STDT 2670,TCH 6,01.01 Gravitational Law,65,19,7,4,4,2021-09-21 16:49:43,2021-09-22 18:22:12,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth.",nan,2,nan
STDT 2672,TCH 6,01.01 Gravitational Law,65,19,7,4,4,2019-07-16 11:45:56,2019-07-16 11:54:54,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth.",nan,2,nan
STDT 2673,TCH 6,01.01 Gravitational Law,65,19,7,4,4,2019-10-04 11:40:50,2019-10-04 11:46:36,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth.",nan,2,nan
STDT 2676,TCH 6,01.01 Gravitational Law,65,19,7,4,4,2021-08-31 15:00:16,2021-08-31 15:21:47,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth.",nan,2,nan
STDT 2678,TCH 6,01.01 Gravitational Law,65,19,7,4,4,2020-08-19 09:08:05,2020-08-19 09:54:42,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth.",nan,2,nan
STDT 2680,TCH 6,01.01 Gravitational Law,65,19,7,4,4,2021-09-27 17:46:49,2021-09-27 17:59:41,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth.",nan,2,nan
STDT 2683,TCH 6,01.01 Gravitational Law,65,19,7,4,2,2019-09-10 08:50:09,2019-09-10 09:05:33,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth.",nan,1,nan
STDT 2684,TCH 6,01.01 Gravitational Law,65,19,7,4,4,2020-10-20 18:41:05,2020-10-20 19:04:14,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth.",nan,2,nan
STDT 2685,TCH 6,01.01 Gravitational Law,65,19,7,4,2,2022-08-17 17:47:40,2022-08-17 18:03:48,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth.",nan,1,nan
STDT 2687,TCH 6,01.01 Gravitational Law,65,19,7,4,4,2022-08-25 10:26:12,2022-08-25 10:36:59,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth.",nan,2,nan
STDT 2693,TCH 6,01.01 Gravitational Law,65,19,7,4,3,2020-02-10 09:33:51,2020-02-10 10:33:37,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth.",nan,2,nan
STDT 2694,TCH 6,01.01 Gravitational Law,65,19,7,4,4,2022-09-01 17:03:56,2022-09-01 17:15:06,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth.",nan,2,nan
STDT 2697,TCH 6,01.01 Gravitational Law,65,19,7,4,4,2021-08-10 13:59:02,2021-08-10 14:23:57,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth.",nan,2,nan
STDT 2826,TCH 8,01.01 Gravitational Law,65,19,7,4,4,2019-02-03 13:27:18,2019-02-03 13:39:31,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth.",Mass is the amount of matter an object has. Weight measures the force of gravity that one thing has on the mass of one another. The force of gravity an object has depends on its mass.  The greater the mass the greater its force of gravity. An object weighs more when there is more gravity force on it.  The Earth has more mass than the moon so the Earth has more gravity than the moon. So the astronaut has higher weight on Earth than on the moon and their weight is different ,2,mass is the amount of matter an object has. weight measures the force of gravity that one thing has on the mass of one another. the force of gravity an object has depends on its mass.  the greater the mass the greater its force of gravity. an object weighs more when there is more gravity force on it.  the earth has more mass than the moon so the earth has more gravity than the moon. so the astronaut has higher weight on earth than on the moon and their weight is different 
